order_id,order_date,category,is_size_sensitive,price,discount_pct,customer_id,customer_past_orders,customer_past_return_rate,payment_method,region,delivery_days,days_to_purchase,returned
234,2023-04-14 00:00:00+00:00,Beauty,0,2615.26,0.2944681742679309,3333,1,0.3873798520919451,COD,North,1,0,1
354,2023-04-14 00:00:00+00:00,Apparel,1,5213.72,0.024261039506229543,3129,2,0.21430189614183096,Prepaid,West,1,12,0
3883,2023-04-14 00:00:00+00:00,Apparel,1,4910.65,0.0,3812,3,0.028253282084825616,COD,West,1,2,0
3905,2023-04-14 00:00:00+00:00,Apparel,1,841.42,0.09943519938214022,2728,3,0.18625928619119153,COD,South,3,10,0
3381,2023-04-14 00:00:00+00:00,Beauty,0,6558.29,0.0,1400,2,0.04789715768339268,COD,West,8,10,0
14,2023-04-14 00:00:00+00:00,Apparel,1,200.43,0.0,2528,2,0.05817271530557028,Prepaid,East,9,1,0
3500,2023-04-14 00:00:00+00:00,Footwear,1,600.04,0.0,3192,1,0.2876188932198407,Prepaid,South,1,2,0
2315,2023-04-14 00:00:00+00:00,Home,0,635.28,0.25683604207583344,4463,2,0.1185301160366372,Prepaid,West,2,2,0
1815,2023-04-14 00:00:00+00:00,Apparel,1,298.83,0.0,2846,4,0.24462635457864026,Prepaid,East,13,0,0
3614,2023-04-14 00:00:00+00:00,Footwear,1,1475.48,0.11634238525204388,2394,1,0.3272036435356917,Prepaid,East,8,0,0
63,2023-04-14 00:00:00+00:00,Electronics,0,2208.72,0.0,1635,2,0.24219850238134238,Prepaid,South,5,7,0
1643,2023-04-14 00:00:00+00:00,Home,0,1895.63,0.0,2336,2,0.13805353995918726,COD,West,7,1,0
2318,2023-04-14 00:00:00+00:00,Apparel,1,183.96,0.16288175903742125,1141,1,0.2287912001437116,Prepaid,North,13,2,0
342,2023-04-14 00:00:00+00:00,Footwear,1,351.28,0.0,2327,3,0.04395747697514182,Prepaid,West,12,1,0
1382,2023-04-14 00:00:00+00:00,Apparel,1,3654.31,0.0,2165,2,0.11390381412943822,Prepaid,East,6,0,0
118,2023-04-14 00:00:00+00:00,Apparel,1,1130.02,0.23377688533411117,2136,0,0.0,Prepaid,East,13,2,0
3845,2023-04-14 00:00:00+00:00,Home,0,221.84,0.18883040416421298,3822,2,0.4092735382678145,Prepaid,West,4,1,0
3873,2023-04-14 00:00:00+00:00,Home,0,272.93,0.02064931392351846,2635,1,0.1683847976927978,Prepaid,South,1,3,0
4927,2023-04-14 00:00:00+00:00,Apparel,1,565.37,0.0,2241,3,0.0811687933571629,Prepaid,East,7,1,0
3324,2023-04-15 00:00:00+00:00,Electronics,0,2140.93,0.0,1049,1,0.11545777544477745,Prepaid,North,9,2,0
2053,2023-04-15 00:00:00+00:00,Apparel,1,3080.45,0.0,1054,1,0.11923435412298988,Prepaid,South,9,2,0
3219,2023-04-15 00:00:00+00:00,Home,0,2617.13,0.09387898119928098,2078,0,0.0,Prepaid,North,12,2,0
518,2023-04-15 00:00:00+00:00,Electronics,0,211.15,0.0,3955,4,0.03292200633641036,COD,North,13,2,0
1959,2023-04-15 00:00:00+00:00,Apparel,1,2390.07,0.13512971765899512,2107,3,0.2722699362487408,Prepaid,South,7,0,0
543,2023-04-15 00:00:00+00:00,Apparel,1,905.02,0.13019914825452006,3453,0,0.0,Prepaid,East,9,1,0
630,2023-04-15 00:00:00+00:00,Footwear,1,2506.51,0.0,1245,2,0.034636614712429556,Prepaid,East,13,1,0
718,2023-04-15 00:00:00+00:00,Home,0,1200.79,0.11865143327760752,1886,1,0.45263846445604367,Prepaid,East,9,0,1
3772,2023-04-15 00:00:00+00:00,Electronics,0,1909.76,0.004034912573954844,4379,0,0.0,COD,East,9,1,1
1563,2023-04-15 00:00:00+00:00,Beauty,0,1839.03,0.2325043738336065,4184,1,0.40059315136131535,Prepaid,West,1,0,0
1895,2023-04-15 00:00:00+00:00,Apparel,1,841.36,0.0,3690,1,0.3912775261760998,COD,South,7,4,0
4312,2023-04-15 00:00:00+00:00,Apparel,1,1153.18,0.05625832699969571,3450,3,0.3082532793199376,Prepaid,West,7,6,0
1871,2023-04-15 00:00:00+00:00,Apparel,1,131.59,0.38803339703601714,2714,6,0.33355819272888765,Prepaid,West,1,3,0
3923,2023-04-15 00:00:00+00:00,Footwear,1,1009.75,0.0,4197,0,0.0,COD,North,8,1,0
1011,2023-04-15 00:00:00+00:00,Apparel,1,2329.64,0.0,1246,3,0.11908173687670627,Prepaid,South,6,1,0
2335,2023-04-15 00:00:00+00:00,Apparel,1,3535.71,0.0,3323,1,0.3090058112525995,Prepaid,South,12,1,0
1187,2023-04-15 00:00:00+00:00,Electronics,0,285.83,0.0,3359,1,0.043924319434063525,COD,West,13,1,0
3157,2023-04-15 00:00:00+00:00,Beauty,0,582.92,0.0,2852,4,0.3743616988653006,Prepaid,South,14,5,0
4061,2023-04-15 00:00:00+00:00,Electronics,0,4386.9,0.0,1449,2,0.17625385423145382,COD,North,14,2,0
3699,2023-04-15 00:00:00+00:00,Apparel,1,1067.67,0.1799186659375749,2752,2,0.24009430341615695,COD,North,8,3,0
3195,2023-04-15 00:00:00+00:00,Electronics,0,501.86,0.0,2048,0,0.0,Prepaid,East,2,1,0
2569,2023-04-15 00:00:00+00:00,Apparel,1,3632.77,0.05007783753395404,2720,5,0.10392064430026096,Prepaid,East,3,1,0
2498,2023-04-15 00:00:00+00:00,Home,0,604.87,0.3134633910349526,3603,1,0.07367565328498213,COD,North,9,2,0
2667,2023-04-16 00:00:00+00:00,Apparel,1,3240.69,0.0,3105,3,0.1009210071093426,Prepaid,West,5,3,0
3258,2023-04-16 00:00:00+00:00,Beauty,0,286.18,0.0,4209,4,0.26410518754423956,Prepaid,South,9,0,0
2819,2023-04-16 00:00:00+00:00,Apparel,1,2371.44,0.0,3052,7,0.13747157264472562,Prepaid,South,10,2,1
418,2023-04-16 00:00:00+00:00,Electronics,0,927.36,0.0,3119,3,0.3195324271944357,COD,North,14,6,0
2151,2023-04-16 00:00:00+00:00,Beauty,0,298.16,0.0,3010,1,0.16608267712099614,Prepaid,North,5,1,0
1123,2023-04-16 00:00:00+00:00,Footwear,1,2309.89,0.27352176542070533,1286,1,0.17767336955008353,COD,South,13,0,0
1811,2023-04-16 00:00:00+00:00,Home,0,1585.44,0.0,2506,0,0.0,Prepaid,South,2,9,0
3898,2023-04-16 00:00:00+00:00,Home,0,1379.47,0.0,3023,1,0.38316840583891254,COD,East,14,1,0
2182,2023-04-16 00:00:00+00:00,Apparel,1,2005.27,0.16321500134836917,2800,1,0.37047782690148223,Prepaid,West,1,1,0
780,2023-04-16 00:00:00+00:00,Electronics,0,666.14,0.0,4078,3,0.14966590683185418,Prepaid,West,9,0,0
2299,2023-04-16 00:00:00+00:00,Home,0,156.12,0.0,1239,1,0.3682847910221073,Prepaid,East,4,0,0
4400,2023-04-16 00:00:00+00:00,Electronics,0,1902.77,0.0,2698,1,0.01818806895459509,Prepaid,East,3,0,0
2657,2023-04-16 00:00:00+00:00,Apparel,1,4006.67,0.0,3599,2,0.03907948651154679,Prepaid,North,12,2,1
1330,2023-04-16 00:00:00+00:00,Home,0,6356.99,0.16280830586169465,3934,0,0.0,Prepaid,North,2,0,0
3233,2023-04-16 00:00:00+00:00,Home,0,1542.64,0.0,4443,2,0.26231941037316725,Prepaid,North,8,1,0
2829,2023-04-16 00:00:00+00:00,Footwear,1,3589.85,0.0,1357,4,0.1867775940244784,Prepaid,North,13,0,0
1846,2023-04-16 00:00:00+00:00,Apparel,1,719.67,0.0,2414,4,0.045992440767083975,COD,North,11,2,0
4550,2023-04-16 00:00:00+00:00,Apparel,1,1248.75,0.0,4193,1,0.17647844947746189,Prepaid,South,13,0,0
68,2023-04-16 00:00:00+00:00,Apparel,1,1355.03,0.19247920688811898,1854,3,0.33948282069354585,COD,North,13,0,0
3987,2023-04-16 00:00:00+00:00,Beauty,0,2521.36,0.0,1070,3,0.3168970298334886,Prepaid,East,12,0,0
4087,2023-04-16 00:00:00+00:00,Footwear,1,2526.02,0.0,3461,3,0.11754124686683119,Prepaid,West,8,2,0
3434,2023-04-17 00:00:00+00:00,Apparel,1,1662.58,0.0,1660,4,0.0824707423203765,Prepaid,South,12,2,0
1349,2023-04-17 00:00:00+00:00,Footwear,1,255.42,0.0,4310,5,0.049665475626471264,Prepaid,West,13,1,0
1971,2023-04-17 00:00:00+00:00,Electronics,0,272.63,0.13195054919122703,3939,1,0.09241006809625095,COD,South,12,5,0
2126,2023-04-17 00:00:00+00:00,Electronics,0,203.04,0.0,1700,2,0.31574971360684523,COD,East,4,1,0
1628,2023-04-17 00:00:00+00:00,Apparel,1,807.62,0.22890720124690578,4159,1,0.19305027555489634,COD,West,7,11,0
4505,2023-04-17 00:00:00+00:00,Apparel,1,3197.48,0.0,3420,4,0.05628549495819836,COD,North,2,0,0
2834,2023-04-17 00:00:00+00:00,Apparel,1,1508.95,0.0,4250,2,0.032264766758309686,Prepaid,West,8,11,0
4493,2023-04-17 00:00:00+00:00,Apparel,1,1204.42,0.06638515734288766,4002,4,0.16901718279995254,COD,West,9,2,0
3981,2023-04-17 00:00:00+00:00,Footwear,1,2539.74,0.0,3476,4,0.31003452670539106,Prepaid,East,14,3,0
3722,2023-04-17 00:00:00+00:00,Beauty,0,384.26,0.24664350670951535,2293,2,0.08147059385321549,Prepaid,East,9,4,0
4488,2023-04-17 00:00:00+00:00,Electronics,0,1251.54,0.0,3752,1,0.3556949879439288,Prepaid,East,10,1,0
1612,2023-04-17 00:00:00+00:00,Apparel,1,319.17,0.2844022650494664,3354,1,0.09804302096552873,Prepaid,North,5,6,0
2983,2023-04-17 00:00:00+00:00,Footwear,1,791.53,0.09196833752090228,2399,3,0.02711901359087061,COD,North,13,0,0
1108,2023-04-17 00:00:00+00:00,Footwear,1,2951.18,0.0,1807,3,0.19905873095351936,COD,East,7,10,0
3259,2023-04-17 00:00:00+00:00,Apparel,1,139.05,0.0,2801,3,0.03643206747180914,Prepaid,East,13,3,0
3363,2023-04-17 00:00:00+00:00,Apparel,1,722.95,0.08290374779059746,2382,2,0.4397024142354254,Prepaid,South,12,2,1
4475,2023-04-17 00:00:00+00:00,Footwear,1,256.71,0.0,4159,1,0.6254162808738082,COD,East,12,2,1
5,2023-04-17 00:00:00+00:00,Apparel,1,2015.63,0.0,3140,2,0.0042820903615342675,Prepaid,South,11,6,0
842,2023-04-17 00:00:00+00:00,Apparel,1,845.61,0.1215175288149846,2131,1,0.45038228295762006,Prepaid,South,9,0,0
2837,2023-04-17 00:00:00+00:00,Beauty,0,1665.01,0.15285838906302635,3258,1,0.17874803690284055,Prepaid,East,12,0,0
2775,2023-04-17 00:00:00+00:00,Footwear,1,1464.91,0.0,2375,0,0.0,Prepaid,West,3,1,0
4717,2023-04-17 00:00:00+00:00,Apparel,1,1177.58,0.0,3613,5,0.4611252782977072,COD,East,12,3,1
4612,2023-04-17 00:00:00+00:00,Apparel,1,1199.21,0.0,3078,1,0.20200228889580776,Prepaid,East,13,8,0
2992,2023-04-17 00:00:00+00:00,Apparel,1,242.41,0.284363167190294,1086,4,0.10583972823672387,Prepaid,South,7,3,0
1529,2023-04-17 00:00:00+00:00,Apparel,1,1771.88,0.0,3974,1,0.012018163183426607,Prepaid,North,7,1,0
870,2023-04-17 00:00:00+00:00,Apparel,1,4176.28,0.0,2639,4,0.07677775590039004,COD,East,14,1,0
1982,2023-04-18 00:00:00+00:00,Electronics,0,843.48,0.2108105401684265,2308,1,0.05198355894319427,Prepaid,North,6,1,0
1453,2023-04-18 00:00:00+00:00,Beauty,0,146.97,0.0,1960,4,0.36849038690859764,Prepaid,South,11,0,0
1292,2023-04-18 00:00:00+00:00,Home,0,1120.07,0.0,2634,3,0.03695961013983897,Prepaid,West,9,2,0
3946,2023-04-18 00:00:00+00:00,Apparel,1,3086.13,0.45896310533835605,2700,3,0.5563485708433388,Prepaid,North,8,0,0
156,2023-04-18 00:00:00+00:00,Beauty,0,2804.88,0.0,1211,1,0.10082392997935222,Prepaid,East,14,1,0
3974,2023-04-18 00:00:00+00:00,Footwear,1,526.7,0.0,3896,2,0.1459477445335603,Prepaid,South,10,3,1
3752,2023-04-18 00:00:00+00:00,Electronics,0,1964.0,0.0,1234,0,0.0,Prepaid,West,4,5,0
616,2023-04-18 00:00:00+00:00,Apparel,1,1117.19,0.0,2558,5,0.2650856633429869,Prepaid,West,1,2,0
1446,2023-04-18 00:00:00+00:00,Electronics,0,3684.72,0.0,3826,0,0.0,Prepaid,North,1,6,0
4348,2023-04-18 00:00:00+00:00,Apparel,1,2996.66,0.0,1537,1,0.0036165472878167135,Prepaid,South,10,5,0
1464,2023-04-18 00:00:00+00:00,Apparel,1,573.14,0.0,1391,0,0.0,COD,West,5,2,0
2818,2023-04-18 00:00:00+00:00,Apparel,1,565.53,0.0,3872,2,0.30398121798486866,COD,West,2,2,0
3037,2023-04-18 00:00:00+00:00,Apparel,1,1308.06,0.3414198091324355,3473,3,0.1255519480655536,Prepaid,South,10,0,0
35,2023-04-18 00:00:00+00:00,Electronics,0,1070.64,0.0,2899,0,0.0,COD,North,6,6,0
3285,2023-04-18 00:00:00+00:00,Home,0,648.4,0.0,1832,4,0.04689827379649333,Prepaid,East,3,3,0
4670,2023-04-18 00:00:00+00:00,Apparel,1,494.2,0.0,2178,4,0.5955631070548323,COD,North,11,0,0
2219,2023-04-18 00:00:00+00:00,Apparel,1,636.39,0.0,4388,3,0.11797414952485849,Prepaid,North,13,3,0
402,2023-04-18 00:00:00+00:00,Beauty,0,722.79,0.5529228061515664,4436,3,0.28908852013760145,Prepaid,East,11,2,0
2121,2023-04-18 00:00:00+00:00,Apparel,1,655.98,0.0,3562,1,0.10841579346818919,Prepaid,North,4,15,0
2661,2023-04-18 00:00:00+00:00,Electronics,0,438.58,0.3135990133106761,3739,2,0.3556272711199997,COD,East,2,4,0
1388,2023-04-18 00:00:00+00:00,Apparel,1,1220.52,0.0,4436,3,0.029270487499712537,Prepaid,West,8,1,0
3038,2023-04-18 00:00:00+00:00,Apparel,1,396.08,0.12949584912455547,2892,2,0.23182022687349893,COD,North,9,3,1
3535,2023-04-18 00:00:00+00:00,Apparel,1,831.06,0.0,3313,3,0.17598250429514048,Prepaid,West,5,10,0
2810,2023-04-18 00:00:00+00:00,Apparel,1,3319.92,0.1702670702131613,3244,3,0.016065386148867405,Prepaid,East,7,0,0
4020,2023-04-18 00:00:00+00:00,Apparel,1,1491.47,0.0,2909,2,0.07788408012235529,Prepaid,West,6,1,0
2319,2023-04-18 00:00:00+00:00,Footwear,1,7446.89,0.3892269274380147,1396,0,0.0,Prepaid,West,6,0,0
4586,2023-04-18 00:00:00+00:00,Apparel,1,444.43,0.0,3692,2,0.07597402274132595,Prepaid,West,9,0,1
3060,2023-04-18 00:00:00+00:00,Apparel,1,253.28,0.0,1088,3,0.4638528963915055,Prepaid,West,3,0,1
2651,2023-04-18 00:00:00+00:00,Electronics,0,537.02,0.0,1947,2,0.059715095748058736,Prepaid,West,2,0,0
4958,2023-04-18 00:00:00+00:00,Home,0,435.5,0.0,3203,0,0.0,COD,West,7,3,0
1887,2023-04-18 00:00:00+00:00,Electronics,0,1991.51,0.0,2090,1,0.006235359028619043,COD,East,4,1,0
2164,2023-04-18 00:00:00+00:00,Home,0,248.11,0.30072712869377727,2000,1,0.18589751369727486,Prepaid,East,5,1,0
3372,2023-04-18 00:00:00+00:00,Electronics,0,410.15,0.0037444775815279885,3617,2,0.07675335113558025,COD,North,11,6,0
1170,2023-04-18 00:00:00+00:00,Footwear,1,941.69,0.0,4106,0,0.0,COD,South,10,8,0
3478,2023-04-19 00:00:00+00:00,Footwear,1,743.39,0.0,2660,5,0.1088092908540408,Prepaid,North,9,3,0
2076,2023-04-19 00:00:00+00:00,Apparel,1,550.33,0.38380276443151484,4174,0,0.0,COD,East,3,1,0
861,2023-04-19 00:00:00+00:00,Apparel,1,388.37,0.0,3642,3,0.2784109975965593,Prepaid,South,8,3,0
700,2023-04-19 00:00:00+00:00,Electronics,0,370.46,0.07675947194824438,1878,1,0.13285025780567258,Prepaid,South,10,5,0
1374,2023-04-19 00:00:00+00:00,Footwear,1,608.16,0.2114849210068355,2704,3,0.45014588813895123,Prepaid,East,13,6,0
889,2023-04-19 00:00:00+00:00,Home,0,1766.69,0.0,3229,3,0.11225082800526685,Prepaid,East,10,0,0
3235,2023-04-19 00:00:00+00:00,Electronics,0,2963.81,0.4147827964791173,1977,1,0.2055187480269082,Prepaid,East,12,0,0
3468,2023-04-19 00:00:00+00:00,Electronics,0,268.65,0.4693409130655837,3380,1,0.18607046161824556,Prepaid,North,11,0,0
1417,2023-04-19 00:00:00+00:00,Beauty,0,5250.63,0.11106316226746035,1523,3,0.4598618209160037,Prepaid,North,7,11,1
2979,2023-04-19 00:00:00+00:00,Footwear,1,3001.57,0.01618705103729534,2579,3,0.25675191741803166,Prepaid,South,13,5,0
4054,2023-04-19 00:00:00+00:00,Footwear,1,406.26,0.0,3903,1,0.10211240281681377,Prepaid,West,10,2,0
4849,2023-04-19 00:00:00+00:00,Home,0,533.85,0.1867929784849399,4008,2,0.3784902867597489,Prepaid,West,2,2,0
4522,2023-04-19 00:00:00+00:00,Electronics,0,632.65,0.0,3662,10,0.4319111030205002,Prepaid,East,4,0,0
2736,2023-04-19 00:00:00+00:00,Apparel,1,1038.98,0.12111862763020814,4083,2,0.04275771706433802,COD,East,7,2,0
3421,2023-04-19 00:00:00+00:00,Apparel,1,1130.65,0.0,3518,2,0.10540928685120385,Prepaid,West,13,1,1
3552,2023-04-19 00:00:00+00:00,Footwear,1,871.24,0.0,3781,3,0.1316518243397012,Prepaid,North,8,5,0
4118,2023-04-19 00:00:00+00:00,Footwear,1,3430.91,0.0,1684,2,0.14664625551137042,Prepaid,North,10,0,0
1077,2023-04-19 00:00:00+00:00,Apparel,1,582.17,0.2025363949469965,3516,3,0.06729999483413444,Prepaid,North,4,1,0
3289,2023-04-19 00:00:00+00:00,Beauty,0,930.34,0.0,3474,4,0.06810126861466939,Prepaid,North,1,2,0
907,2023-04-19 00:00:00+00:00,Footwear,1,190.69,0.0,2918,1,0.06185634023828699,Prepaid,South,7,3,0
4559,2023-04-19 00:00:00+00:00,Electronics,0,3450.47,0.21046825998206792,2071,2,0.4642813506092251,Prepaid,East,11,0,1
2780,2023-04-19 00:00:00+00:00,Home,0,6480.28,0.0,2868,5,0.45767999530293124,Prepaid,North,13,1,1
1646,2023-04-19 00:00:00+00:00,Electronics,0,1005.08,0.006904841796670863,3893,0,0.0,COD,South,8,7,1
4091,2023-04-19 00:00:00+00:00,Footwear,1,733.72,0.0,3838,2,0.5846098924036947,Prepaid,East,6,1,0
4078,2023-04-19 00:00:00+00:00,Footwear,1,527.31,0.0,3543,1,0.08025633420338886,Prepaid,East,13,1,1
3006,2023-04-19 00:00:00+00:00,Footwear,1,755.54,0.0,4393,2,0.11878955645310951,COD,East,2,1,0
577,2023-04-19 00:00:00+00:00,Electronics,0,1416.86,0.026309528965523715,1771,4,0.03364874305101547,Prepaid,East,5,3,0
605,2023-04-19 00:00:00+00:00,Beauty,0,1695.47,0.0,1945,0,0.0,Prepaid,West,10,3,0
4215,2023-04-19 00:00:00+00:00,Footwear,1,8200.76,0.0,1251,3,0.39002926356180645,Prepaid,North,14,2,1
3460,2023-04-19 00:00:00+00:00,Apparel,1,3204.92,0.23534344947006514,1563,1,0.4519783948219833,Prepaid,East,1,4,0
302,2023-04-19 00:00:00+00:00,Apparel,1,686.76,0.0,3725,1,0.5403910510385832,COD,North,5,0,0
3785,2023-04-19 00:00:00+00:00,Apparel,1,348.27,0.0,3991,0,0.0,Prepaid,North,11,0,0
1310,2023-04-19 00:00:00+00:00,Home,0,1411.72,0.0,2773,4,0.004917390043890445,COD,North,12,0,0
2531,2023-04-19 00:00:00+00:00,Apparel,1,1085.88,0.0,3486,4,0.02244694256814115,Prepaid,South,3,2,0
2254,2023-04-19 00:00:00+00:00,Apparel,1,566.7,0.0,1566,4,0.31153253310847023,Prepaid,East,10,2,0
406,2023-04-19 00:00:00+00:00,Home,0,4523.74,0.18696067938459623,4457,2,0.03152870774331493,COD,South,3,0,0
1139,2023-04-20 00:00:00+00:00,Beauty,0,2398.78,0.006815932917685341,3218,3,0.39011008848066675,Prepaid,East,5,1,1
1229,2023-04-20 00:00:00+00:00,Beauty,0,694.48,0.37321322953251024,3408,4,0.07646946742271082,COD,West,9,2,0
4987,2023-04-20 00:00:00+00:00,Home,0,901.29,0.0,2041,3,0.07416459757291861,Prepaid,West,7,3,0
2541,2023-04-20 00:00:00+00:00,Apparel,1,5113.01,0.0,2397,1,0.28410576247385216,COD,East,8,0,0
4831,2023-04-20 00:00:00+00:00,Footwear,1,1778.28,0.17926594731357137,4072,3,0.11762790368445876,Prepaid,North,12,1,1
2995,2023-04-20 00:00:00+00:00,Footwear,1,745.99,0.011116090120909708,1053,3,0.30138689022350257,Prepaid,South,8,0,0
4892,2023-04-20 00:00:00+00:00,Apparel,1,1684.56,0.0,2135,2,0.13835491328320243,Prepaid,West,2,3,0
2097,2023-04-20 00:00:00+00:00,Electronics,0,2995.52,0.10055500996640462,2979,0,0.0,Prepaid,West,1,3,0
735,2023-04-20 00:00:00+00:00,Electronics,0,671.59,0.0,3295,3,0.30977141933854413,Prepaid,West,10,0,0
278,2023-04-20 00:00:00+00:00,Home,0,687.37,0.038672212346845064,3702,1,0.3847898074625786,COD,West,1,2,0
3122,2023-04-20 00:00:00+00:00,Electronics,0,318.29,0.0,2535,2,0.1932879846769122,COD,East,1,2,0
4441,2023-04-20 00:00:00+00:00,Footwear,1,1403.81,0.0,3695,1,0.027305781513890823,Prepaid,North,9,2,0
2385,2023-04-20 00:00:00+00:00,Footwear,1,1442.26,0.12648500853454736,3550,1,0.047596445939399545,COD,West,12,4,0
2733,2023-04-20 00:00:00+00:00,Electronics,0,273.01,0.29873819041859107,2025,2,0.22551036985969047,Prepaid,West,7,1,0
1768,2023-04-20 00:00:00+00:00,Apparel,1,296.47,0.0,1564,3,0.11080651615683082,Prepaid,South,14,5,0
2926,2023-04-20 00:00:00+00:00,Home,0,313.33,0.04211323069577897,3015,0,0.0,Prepaid,South,11,10,0
3159,2023-04-20 00:00:00+00:00,Home,0,742.71,0.059303613629899214,2068,2,0.3616912913316084,Prepaid,North,11,3,0
1527,2023-04-20 00:00:00+00:00,Electronics,0,8180.36,0.0,1677,1,0.16187481158272676,Prepaid,West,11,4,1
4796,2023-04-20 00:00:00+00:00,Footwear,1,6616.67,0.0,4163,3,0.18657944086527037,Prepaid,West,5,4,0
4548,2023-04-20 00:00:00+00:00,Apparel,1,5586.19,0.11432865791418272,1193,3,0.26971882077550086,COD,North,6,3,0
3682,2023-04-20 00:00:00+00:00,Apparel,1,584.31,0.0,2935,2,0.012115094537917304,COD,South,7,0,1
868,2023-04-21 00:00:00+00:00,Apparel,1,143.32,0.0,2299,3,0.2872453842772514,COD,East,2,0,0
563,2023-04-21 00:00:00+00:00,Electronics,0,505.29,0.0,1232,5,0.0855829476378192,Prepaid,North,11,3,0
2655,2023-04-21 00:00:00+00:00,Apparel,1,277.47,0.0,3985,1,0.08839314878285805,COD,West,8,4,1
80,2023-04-21 00:00:00+00:00,Footwear,1,1141.03,0.0,1237,4,0.07323676479715338,Prepaid,South,10,1,0
2652,2023-04-21 00:00:00+00:00,Home,0,1000.58,0.0,2093,2,0.436730518816274,Prepaid,South,10,4,0
55,2023-04-21 00:00:00+00:00,Apparel,1,483.15,0.0,3481,1,0.0676531150181125,Prepaid,West,14,8,1
1112,2023-04-21 00:00:00+00:00,Apparel,1,181.38,0.0,3727,2,0.2041600451737224,Prepaid,North,11,8,1
1932,2023-04-21 00:00:00+00:00,Footwear,1,1447.4,0.0,1929,1,0.021981357657538933,COD,North,4,5,0
1980,2023-04-21 00:00:00+00:00,Home,0,1045.22,0.0,2531,2,0.11939753998939936,Prepaid,West,14,3,0
3646,2023-04-21 00:00:00+00:00,Electronics,0,187.3,0.0,1311,1,0.1453360748478407,Prepaid,North,14,1,0
4437,2023-04-21 00:00:00+00:00,Beauty,0,656.08,0.0,3409,1,0.11411036342923256,Prepaid,West,5,12,0
4176,2023-04-21 00:00:00+00:00,Footwear,1,441.42,0.09418642807023668,2545,3,0.403101180054353,COD,South,1,1,0
2556,2023-04-21 00:00:00+00:00,Apparel,1,1174.69,0.0,2158,0,0.0,Prepaid,North,3,2,0
3493,2023-04-21 00:00:00+00:00,Apparel,1,738.6,0.06944996106511528,2426,0,0.0,Prepaid,East,3,1,0
4417,2023-04-21 00:00:00+00:00,Apparel,1,3116.6,0.33836450436440246,3900,1,0.2075388855904198,Prepaid,North,4,3,0
311,2023-04-21 00:00:00+00:00,Footwear,1,1714.66,0.0,3828,4,0.21908458586982527,COD,North,4,1,0
1833,2023-04-21 00:00:00+00:00,Home,0,4362.29,0.0,3389,4,0.2054599628535201,Prepaid,West,5,0,0
798,2023-04-21 00:00:00+00:00,Apparel,1,623.47,0.0,1461,2,0.013465079292142152,Prepaid,West,4,6,0
1365,2023-04-21 00:00:00+00:00,Electronics,0,1596.48,0.0,2909,0,0.0,Prepaid,North,11,1,0
891,2023-04-21 00:00:00+00:00,Footwear,1,2411.24,0.0,4013,2,0.22906135135912772,Prepaid,East,3,2,0
4351,2023-04-21 00:00:00+00:00,Footwear,1,5037.68,0.0,1429,3,0.07566890056334771,Prepaid,East,3,1,0
1680,2023-04-21 00:00:00+00:00,Apparel,1,1409.51,0.24553289878918005,3713,3,0.021243787610423122,Prepaid,North,6,1,0
894,2023-04-21 00:00:00+00:00,Home,0,238.33,0.10768212924096793,3230,2,0.030967796985488835,COD,North,8,1,0
892,2023-04-21 00:00:00+00:00,Apparel,1,855.69,0.4637595019832901,2549,5,0.03567562667061043,Prepaid,South,3,7,0
3865,2023-04-21 00:00:00+00:00,Beauty,0,434.19,0.0,2068,4,0.4985805254753895,Prepaid,North,4,15,0
2696,2023-04-21 00:00:00+00:00,Apparel,1,1680.41,0.0,3898,2,0.28779252330526783,Prepaid,East,5,1,1
3828,2023-04-21 00:00:00+00:00,Apparel,1,139.69,0.09440678824458912,2370,0,0.0,Prepaid,East,5,0,0
4105,2023-04-21 00:00:00+00:00,Apparel,1,2431.28,0.03860753624476998,3366,1,0.19357545860975933,Prepaid,West,14,4,0
1055,2023-04-21 00:00:00+00:00,Apparel,1,278.47,0.0,3037,1,0.4200558173261297,COD,West,8,3,0
2488,2023-04-22 00:00:00+00:00,Apparel,1,116.9,0.17606751828935316,1810,3,0.14828187067466478,Prepaid,West,9,6,0
4094,2023-04-22 00:00:00+00:00,Apparel,1,880.01,0.0,1517,2,0.004301794759333471,Prepaid,North,9,4,0
4096,2023-04-22 00:00:00+00:00,Beauty,0,840.63,0.0,1304,1,0.09176743851029609,Prepaid,South,1,1,0
4735,2023-04-22 00:00:00+00:00,Home,0,4287.09,0.03620550293935888,3290,2,0.26723999084055133,Prepaid,South,3,0,0
2676,2023-04-22 00:00:00+00:00,Footwear,1,3365.78,0.0,4321,4,0.08359833414979408,Prepaid,West,3,1,0
272,2023-04-22 00:00:00+00:00,Apparel,1,1896.99,0.0,2897,4,0.7549320619284986,Prepaid,East,4,1,1
549,2023-04-22 00:00:00+00:00,Apparel,1,658.4,0.07326710887202456,2999,4,0.236216094351438,Prepaid,East,4,0,0
4151,2023-04-22 00:00:00+00:00,Beauty,0,696.03,0.0,2986,2,0.06316736970720034,Prepaid,North,8,3,0
2557,2023-04-22 00:00:00+00:00,Electronics,0,756.51,0.0,3249,1,0.012279153699716642,COD,West,14,4,0
2899,2023-04-22 00:00:00+00:00,Footwear,1,1880.19,0.0,1247,1,0.024521175927867556,COD,East,11,13,0
